county,fac_no,fac_name,fac_addr,audittype,userclass,deadline_start_date,deadline_end_date,waste_no,waste_name,waste_source,reu_purp_notes,waste_reu_value,totalqty_unit
宜蘭縣,G3903238,咸臨有限公司,(266)宜蘭縣三星鄉尚武村中興路一六七之三八號,公告/附表,內政部(營造業),20220607,20270607,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地材料,8400,公噸/月
宜蘭縣,G3903238,咸臨有限公司,(266)宜蘭縣三星鄉尚武村中興路一六七之三八號,公告/附表,內政部(營造業),20220607,20270607,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,8400,公噸/月
屏東縣,T55A1464,輝明車體有限公司二廠,(911)屏東縣竹田鄉履豐村豐振路二○、二二號,公告/附表,內政部(營造業),20211029,20261029,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",木製品原料,200,公噸/月
屏東縣,T55A1464,輝明車體有限公司二廠,(911)屏東縣竹田鄉履豐村豐振路二○、二二號,公告/附表,內政部(營造業),20211029,20261029,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,800,公噸/月
新竹縣,J59A3503,永順畜牧場,(303)新竹縣湖口鄉和興路四九三巷七五號,公告/附表,內政部(營造業),20211207,20261207,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,100,公噸/月
新竹縣,J59A3503,永順畜牧場,(303)新竹縣湖口鄉和興路四九三巷七五號,公告/附表,內政部(營造業),20211207,20261207,R-0114,果菜殘渣,果菜批發市場所產生之果菜殘渣(農委會),有機質肥料之原料,150,公噸/月
新竹縣,J59A3503,永順畜牧場,(303)新竹縣湖口鄉和興路四九三巷七五號,公告/附表,內政部(營造業),20211207,20261207,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),有機質肥料原料,100,公噸/月
新竹縣,J59A3503,永順畜牧場,(303)新竹縣湖口鄉和興路四九三巷七五號,公告/附表,內政部(營造業),20211207,20261207,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,50,公噸/月
新竹縣,J59A3503,永順畜牧場,(303)新竹縣湖口鄉和興路四九三巷七五號,公告/附表,內政部(營造業),20211207,20261207,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",有機質肥料原料,100,公噸/月
屏東縣,T5402594,順松畜牧場,屏東縣內埔鄉新東勢段一八、二二地號,公告/附表,內政部(營造業),20211125,20261125,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,40,公噸/月
屏東縣,T5402594,順松畜牧場,屏東縣內埔鄉新東勢段一八、二二地號,公告/附表,內政部(營造業),20211125,20261125,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,110,公噸/月
屏東縣,T5402594,順松畜牧場,屏東縣內埔鄉新東勢段一八、二二地號,公告/附表,內政部(營造業),20211125,20261125,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,34,公噸/月
屏東縣,T46A2116,錦綢畜牧場,(913)屏東縣萬丹鄉聖賢路一七二巷九二號,公告/附表,內政部(營造業),20221101,20271101,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,6,公噸/月
屏東縣,T46A2116,錦綢畜牧場,(913)屏東縣萬丹鄉聖賢路一七二巷九二號,公告/附表,內政部(營造業),20221101,20271101,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,6,公噸/月
屏東縣,T46A2116,錦綢畜牧場,(913)屏東縣萬丹鄉聖賢路一七二巷九二號,公告/附表,內政部(營造業),20221101,20271101,R-0106,廚餘,事業產生之廚餘。但依相關法規認定為有害事業廢棄物者，不適用之。(共通性),飼料,60,公噸/月
屏東縣,T46A2116,錦綢畜牧場,(913)屏東縣萬丹鄉聖賢路一七二巷九二號,公告/附表,內政部(營造業),20221101,20271101,R-0119,動物性廢渣,公告可直接再利用：食品製造業在食品加工製程產生之動物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,6,公噸/月
苗栗縣,K7704927,福宏土資場股份有限公司,(366)苗栗縣銅鑼鄉中平村七十份一○三號,公告/附表,內政部(營造業),20211207,20261207,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,33000,公噸/月
新竹縣,J61A8032,大證國際開發有限公司新豐廠,(304)新竹縣新豐鄉福興村圓山子一二六號,公告/附表,內政部(營造業),20211112,20261112,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",木製品原料,500,公噸/月
新竹縣,J61A8032,大證國際開發有限公司新豐廠,(304)新竹縣新豐鄉福興村圓山子一二六號,公告/附表,內政部(營造業),20211112,20261112,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,1500,公噸/月
新竹縣,J56A2164,路加種豬場,(306)新竹縣關西鎮燥坑段二七六地號,公告/附表,內政部(營造業),20220114,20270114,R-0105,廢酒糟、酒粕、酒精醪,公告可直接再利用；食品及飲料製造業在酒類釀造配製製程產生之廢酒糟、酒粕或酒精醪。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,2.3,公噸/月
新竹縣,J56A2164,路加種豬場,(306)新竹縣關西鎮燥坑段二七六地號,公告/附表,內政部(營造業),20220114,20270114,R-0120,植物性廢渣,公告可直接再利用：食品及飲料製造業在生產製程中所產生之植物性廢渣，其廢渣不得經化學處理，且不得含廢水處理之污泥。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部),飼料,4.8,公噸/月
新竹縣,J56A2164,路加種豬場,(306)新竹縣關西鎮燥坑段二七六地號,公告/附表,內政部(營造業),20220114,20270114,R-0701,廢木材,事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業)),燃料,2,公噸/月
屏東縣,T5903194,嘉益土資場有限公司,(924)屏東縣崁項鄉後壁路一五一之一號,公告/附表,內政部(營造業),20250401,20300401,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建剩餘土石方,6012,公噸/月
屏東縣,T42A8718,永全聯合有限公司,(900)屏東縣屏東市清溪里和生路三段六六○號,公告/附表,內政部(營造業),20230504,20280504,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(國科會逕依經濟部,經濟部,環保署逕依經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業)) 事業產生之廢木材（板、屑）(交通部)",燃料,240,公噸/月
彰化縣,N29A0201,陞曜環保科技股份有限公司,(528)彰化縣芳苑鄉芳漢路永興段六八三號,公告/附表,內政部(營造業),20220328,20270328,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地及道路工程級配料,10000,公噸/月
彰化縣,N29A0201,陞曜環保科技股份有限公司,(528)彰化縣芳苑鄉芳漢路永興段六八三號,公告/附表,內政部(營造業),20220328,20270328,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",工程填地材料,10000,公噸/月
彰化縣,N29A0201,陞曜環保科技股份有限公司,(528)彰化縣芳苑鄉芳漢路永興段六八三號,公告/附表,內政部(營造業),20220328,20270328,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",骨材及建材原料,10000,公噸/月
彰化縣,N29A0201,陞曜環保科技股份有限公司,(528)彰化縣芳苑鄉芳漢路永興段六八三號,公告/附表,內政部(營造業),20220328,20270328,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",混凝土添加材料,10000,公噸/月
彰化縣,N29A0201,陞曜環保科技股份有限公司,(528)彰化縣芳苑鄉芳漢路永興段六八三號,公告/附表,內政部(營造業),20220328,20270328,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",磚瓦原料,10000,公噸/月
彰化縣,N29A0201,陞曜環保科技股份有限公司,(528)彰化縣芳苑鄉芳漢路永興段六八三號,公告/附表,內政部(營造業),20220328,20270328,R-0503,營建混合物,"工程施工建造、建築拆除、裝修工程及整地刨除所產生之事業廢棄物 (內政部(營造業))",營建工程材料,10000,公噸/月
臺中市,B0208615,展明企業有限公司,(434)臺中市龍井區三德里臨港路二段四二之六號,公告/附表,內政部(營造業),20220517,20270517,R-0201,廢塑膠,事業產生之廢塑膠。但依相關法規認定為有害事業廢棄物或醫療用廢塑膠（點滴輸注液容器、輸液導管、廢針筒、廢藥水桶）者，不適用之。(共通性),塑膠粒原料,600,公噸/月
臺中市,B0208615,展明企業有限公司,(434)臺中市龍井區三德里臨港路二段四二之六號,公告/附表,內政部(營造業),20220517,20270517,R-0201,廢塑膠,事業產生之廢塑膠。但依相關法規認定為有害事業廢棄物或醫療用廢塑膠（點滴輸注液容器、輸液導管、廢針筒、廢藥水桶）者，不適用之。(共通性),塑膠製品,50,公噸/月
臺中市,B0208615,展明企業有限公司,(434)臺中市龍井區三德里臨港路二段四二之六號,公告/附表,內政部(營造業),20220517,20270517,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料,1500,公噸/月
臺中市,B0208615,展明企業有限公司,(434)臺中市龍井區三德里臨港路二段四二之六號,公告/附表,內政部(營造業),20220517,20270517,R-0701,廢木材,"公告可直接再利用；事業產生之廢木材（板、屑、木質電桿、木質橫擔或枕木）。但依相關法規認定為有害事業廢棄物者，不適用之。(經濟部) 事業廢棄物來源：事業產生之廢木材（板、屑）(內政部(營造業))",燃料原料,1500,公噸/月
彰化縣,N08B3358,祥俊環保事業股份有限公司彰濱一廠,(505)彰化縣鹿港鎮海埔里工業西七路一三號,公告/附表,內政部(營造業),20250603,20300603,R-0403,廢陶瓷,"公告可直接再利用；事業產生廢陶、瓷、磚（含耐火磚）或瓦之屑、塊或粉。但依相關法規認定為有害事業廢棄物者，不適用之。 (經濟部)",混凝土粒料原料,100,公噸/月
